pos,neg,neu,compound,cleaned_comment
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjursetelah bantuan paket sembako ambulans obat obatan lainya tangap darurat telkom menyerahkan bantuan bangunan sekolah sdn cibulakan kab cianjur
0.0,0.0,1.0,0.0,mahasiswa ugm terdampak gempa cianjur bantuan biaya pendidikanugm gempacinajur
0.0,0.0,1.0,0.0,jad cari simpati masyarakat pengalangan dana gempa cianjur jad bnpt selandiabaru simpati
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjursetelah bantuan paket sembako ambulans obat obatan lainya tangap darurat telkom menyerahkan bantuan bangunan sekolah sdn cibulakan kec
0.0,0.0,1.0,0.0,bnpt kelompok jad cari simpati galang dana gempa cianjur cn indonesia opsin kamidi opsiminfo
0.0,0.0,1.0,0.0,instruksi ahy kader demokrat turun langsung bantu korban gempa cianjur
0.0,0.0,1.0,0.0,rt mantan teroris nasir abas menyebut aksi jad mengalang dana dalih korban gempa cianjur modus
0.0,0.0,1.0,0.0,mantan teroris nasir abas menyebut aksi jad mengalang dana dalih korban gempa cianjur modus
0.0,0.177,0.823,-0.4215,respon cepat dirikan posko bantuan kemanusian gelar trauma healing anak anak korban gempa cianjur
0.0,0.0,1.0,0.0,gempa cianjur org kristen bantu tenda mreka gangu mreka makan ga mreka melangar hukum ga mreka bantu mreka agama sah indonesia diakui negara tp knp diperlakukan spt kl analogi lu mreka digangu statement budiman
0.0,0.0,1.0,0.0,gercep ahy instruksikan kader bantu korban gempa cianjur
0.0,0.0,1.0,0.0,penghubung gencarkan sosialisai warga korban gempa cianjur
0.0,0.0,1.0,0.0,terdampak gempa cianjur yayasan tarumanagara renovasi madrasah ibtidaiyah al khoeriyah
0.0,0.0,1.0,0.0,terdampak gempa cianjur yayasan tarumanagara renovasi madrasah ibtidaiyah al khoeriyah globalnews
0.0,0.0,1.0,0.0,jazakumulah khairan katsiran donatur dermawan menyisihkan hartanya membantu saudara terdampak gempa cianjur semoga amal kebaikan amin
0.0,0.0,1.0,0.0,pres release bklas berbagi halo bklaser bklas berbagi dilaksanakan november korban gempa cianjur alhamdulilah donasi kemanusian berhasil terkumpul rp donasi disalurkan dompet dhuafa yogyakarta
0.145,0.0,0.855,0.296,rt kerja nyata dlm membantu korban gempa cianjur subhanalah bantu firalkan rt share yah
0.139,0.0,0.861,0.4404,kucingku gitu gempa cianjur klo cepet lari ngumpet dikolong meja menit kemudia gempa susulan anw stay safe nder mengnya
0.0,0.18,0.82,-0.5106,relawan pmi cianjur gelar doa tabur bunga bentuk duka korban gempa turkey pelayanan korban gempa cianjur
0.194,0.0,0.806,0.5574,rt webinar nasional sm iagi itera sm iagi itera proudly present webinar nasional tema gempa cianjur
0.0,0.0,1.0,0.0,rt pengiriman bantuan korban gempa cianjur makanan instan kebutuhan bayi kebutuhan laki laki kebutuhan wanita
0.0,0.0,1.0,0.0,menhan prabowo subianto bantuan paket korban gempa cianjurprabowopeduli bangkitbersama
0.0,0.0,1.0,0.0,prabowo subianto datangi korban gempa cianjur idn times jawa barat prabowopeduli bangkitbersama
0.0,0.0,1.0,0.0,penyintas gempa cianjur ditemukan meningal kamar kontrakan
0.0,0.0,1.0,0.0,duh gempa cianjur momen teroris galang dana
0.0,0.0,1.0,0.0,kelompok teroris galang dana kegiatan sosial bantu korban gempa cianjur
0.0,0.0,1.0,0.0,sat gempa cianjur pengalangan dana abas gak
0.0,0.0,1.0,0.0,bnpt teroris jamah ansharud daulah jad pengalangan dana dalih korban gempa cianjur merebut simpati masyarakat
0.0,0.0,1.0,0.0,video kepala bnpt jad galang dana bantuan gempa cianjur simak selengkapnya video
0.0,0.0,1.0,0.0,lansia korban gempa cianjur ditemukan tewas rumah kontrakan lansia korban gempa ditemukan rumahkontrakan tewas
0.0,0.0,1.0,0.0,kabnewsid
0.0,0.0,1.0,0.0,rt nctzen wayzeni indonesia bantu korban gempa cianjur terimakasih sijeuni berdonasi mel
0.0,0.0,1.0,0.0,bnpt kelompok teroris jad galang dana gempa cianjur idcorner indonesia
0.0,0.0,1.0,0.0,duh gempa cianjur momen teroris galang dana reqnews terorisme jamahansharudaulah jad pengalangandana bnpt
0.0,0.113,0.887,-0.4215,pegawai mengajak bermain salah bentuk trauma healing anak anak penyintas gempa cianjur siswa senang gembira guru menaruh harapan recovery kondisi gempa pln mengajar
0.0,0.0,1.0,0.0,bnpt kelompok teroris galang dana gempa cianjur beritajogja jogja jogjaistimewa
0.0,0.0,1.0,0.0,link pendaftaran lupa masuk grup webinar nasional mendaftar so tungu daftarkan webinar nasional secepatnya kupas tuntas gempa cianjur megathrust
0.122,0.0,0.878,0.5574,webinar nasional sm iagi itera sm iagi itera proudly present webinar nasional tema gempa cianjur megathrust salah webinar nasional diadakan rangka memeriahkan dies natalis sm iagi itera
0.0,0.0,1.0,0.0,boy rafli menemukan jad galang dana terselubung berkedong kemanusian korban gempa cianjur newsupdate update news text
0.0,0.0,1.0,0.0,bnpt jad manfatkan gempa cianjur galang dana terorisme
0.0,0.0,1.0,0.0,dirgahayu setiadi korban gempa cianjur ditemukan tewas membusuk kamar kontrakanya kampung sedong kelurahan bojongherang kecamatan cianjur mingu februari
0.0,0.0,1.0,0.0,bnpt kelompok teroris galang dana gempa cianjur
0.0,0.0,1.0,0.0,penyintas gempa cianjur ditemukan meningal kamar kontrakanya mengungsi kontrakan tahan tenda pengungsian
0.0,0.0,1.0,0.0,maf dark gempa cianjur
0.0,0.0,1.0,0.0,lansia penyintas gempa cianjur meningal dunia kontrakan
0.0,0.0,1.0,0.0,hehehe gempa cianjurgiliran duit kafir terima haramkansementara kafir usir lokasi gempaterus menuntut hormati disanjung sbg agama rahmat alam puji islam indah
0.0,0.0,1.0,0.0,gempa cianjur gua jaksel aja udah panik deg degan gak karuan
0.0,0.0,1.0,0.0,proses rehab masjid madrasah trdampak gempa cianjur relawan nu peduli sragen nu peduli kota pekalongan nu peduli jateng brsama anak anak lokasi asyik ber terbang coba tebak lagunya tg
0.0,0.0,1.0,0.0,turki gempa cianjur aja bantuan semerawut kagak gampang bener cari duit pribadi
0.0,0.0,1.0,0.0,rt airnya haram gk olah dgn alat bantuan israel untung gk korban gempa cianjur mubazir
0.0,0.0,1.0,0.0,airnya haram gk olah dgn alat bantuan israel untung gk korban gempa cianjur mubazir alat
0.0,0.0,1.0,0.0,dimana army belahan dunia gempa cianjur tragedi kanjuruhan maklumin krn dunia ga berputar doang bantu pemerintah negaranya kirim bantuan bentuknya aja klo emg bantu bantu ga ambil pusing
0.0,0.073,0.927,-0.296,fans msh tolol aja dibilang nj sat post lagu rekomendasi giliran post lagu lgo interpretasi kejauhan gempa cianjur tragedi kanjuruhan gada indomy bodoh nyuruh dunia stop bts speak up
0.0,0.0,1.0,0.0,gubernur ridwan kamil dorong rei fokus bangun struktur tahan gempa belajar gempa cianjur turki
0.0,0.0,1.0,0.0,dahlan iskan menuliskan catatan gempa turki gempa cianjur judulnya ilmu gempa gempaturki
0.0,0.0,1.0,0.0,nonton gempa cianjur langsung paeno ga nonton nonton
0.0,0.0,1.0,0.0,pdhl akun gempa cianjur ngepost kampret bgt emang minyak telon dasar kapitalis bgst
0.0,0.0,1.0,0.0,segini mewek inget temen virtualku udah banget nga kabar btw tingal bandung gatau dibagian gempa cianjur udah gapernah kontakan
0.0,0.0,1.0,0.0,belajar gempa cianjur turki ridwan kamil dorong rei fokus bangun struktur tahan goncangan
0.098,0.0,0.902,0.3612,selamat malam jars orangbaik eaj come back smile insomnia project part is begin bagikan porsi makanan saji penyintas gempa cianjur donasi runing rp berbagi
0.0,0.135,0.865,-0.4215,kalo dipingir jalan denger suara gemuruh mobil tronton suka kaget waswas takut gempa trauma gempa cianjur november silam kerasa
0.0,0.0,1.0,0.0,tingal cianjur awan gempa cianjur buktikan diambil cianjur
0.155,0.0,0.845,0.296,kerja nyata dlm membantu korban gempa cianjur subhanalah bantu firalkan rt share yah
0.0,0.0,1.0,0.0,prabowo berpesan kader gerindra bantuan korban gempa cianjur tutup muzani prabowo subiantoprabowopedulibangkitbersama
0.0,0.0,1.0,0.0,merasakan gempa cianjur ketua partai gerindra prabowo subianto langsung memerintahkan mengirim bantuan pasca bencana prabowo subiantoprabowopeduli bangkitbersama
0.0,0.0,1.0,0.0,ketua partai gerindra prabowo subianto memerintahkan kadernya bantuan korban terdampak bencana gempa cianjur prabowo kadernya gotong royong membantu masyarakat cianjur prabowo subiantoprabowopeduli bangkitbersama
0.0,0.0,1.0,0.0,prabowo perintahkan kader gerindra bantuan korban gempa cianjurprabowo subiantoprabowopeduli bangkitbersama
0.0,0.0,1.0,0.0,dokumentasi penyerahan donasi gempa cianjur halo orang orang donasimu tersalurkan langsung cianjur jawa barat mingu november terimakasih berdonasi semoga amal berkontribusi kebaikan
0.0,0.0,1.0,0.0,seratusan siswa terdampak gempa cianjur bantuan alat sekolah
0.0,0.0,1.0,0.0,mushala nur berlokasi kampung kedung girang ratusan mushala habis luluh lantak akibat gempa cianjur rumta peduli mushala tegak selengkapnya simak video
0.0,0.0,1.0,0.0,berbanding terbalik korban gempa cianjur
0.0,0.0,1.0,0.0,rt relawan garnies dpw jakarta mengunjungi korban gempa cianjur donasi terapi healing korban gempa cia
0.0,0.0,1.0,0.0,sepagi topik sarapanya info terbaru gempa cianjur turki sampe tabrakan galaksi bima sakti pembengkakan matahari
0.125,0.0,0.875,0.25,rt army yuk bantu korban terdampak gempa cianjur teamwork makes the dream work armyforcianjur earthquake
0.0,0.0,1.0,0.0,bin buka posko tangap darurat gempa cianjur
0.0,0.0,1.0,0.0,rt kalo gempa cianjur tenang rumah terdampak gempa bantuan pemerintah juta rupiah bah
0.0,0.0,1.0,0.0,aja lu bilang gempa cianjur jogja aceh palu jayapura jepang chile haiti rekayasa goblok udah dijelasin kalo turki suriah deket lokasi pertemuan lempeng sebutkan
0.0,0.056,0.944,-0.296,mulut busuk hedy setya permadi alias abu janda lugas tampakan sbg dr anasir komunis gaya mencuit rasis penderitan korban gempa turki idem dito sat gempa cianjur jalankan tupoksi khas pki pembenci umat islam dg berganti no hp akun
0.0,0.0,1.0,0.0,rt episenter gempa cianjur gunung gede berjarak km utara barat laut jalur sesar
0.0,0.118,0.882,-0.1531,kemarin tp pinjem nutupin tenda angin ama ujan maklum korban gempa cianjur heh
0.0,0.0,1.0,0.0,kak ga ngungsi aja kemaren gempa cianjur keluargaku ngungsi
0.0,0.0,1.0,0.0,sah surat pengaduan warga terdampak gempa cianjur tandatangani dprd
0.0,0.0,1.0,0.0,gempa cianjur turki alami buatan
0.0,0.0,1.0,0.0,korban kanjuruham aja tertawakan korban gempa cianjur melongok menungu realisasi janji janjinya
0.0,0.097,0.903,-0.4215,edukasi mitigasi bencana krn gak mrka disuruh pindah biar gak kayak gempa cianjur kmrn korban huhu hehehe pecinta alam ngasih edukasi bencana terjun bencana ngasih trauma healing
0.0,0.0,1.0,0.0,menhan prabowo subianto bantuan paket korban gempa cianjurprabowopeduli ikutpakde
0.0,0.0,1.0,0.0,prabowo cek masyarakat terdampak gempa cianjurprabowopeduli ikutpakde prabowo subianto
0.0,0.0,1.0,0.0,prabowo subianto kecup anak terdampak gempa cianjurprabowopeduli ikutpakde
0.0,0.0,1.0,0.0,tulisan
0.0,0.0,1.0,0.0,jalur pendakian gunung gede pangrango ditutup dampak gempa cianjur
0.0,0.0,1.0,0.0,sesar patahan maksudnya rekahan patahan pd kerak bumi mengalami perubahan posisi pelepasan energi sesar aktif nyebabin gempa bumi kayak kmrn gempa cianjur indo mostly daerah sesar tuh penuh pemukiman penduduk steril kek sesar andreas
0.0,0.0,1.0,0.0,balai taman nasional gunung gede pangrango tngp jawa barat membuka jalur pendakian terhitung jumat november jalur pendakian ditutup dampak gempa cianjur lt regional gunungede
0.0,0.0,1.0,0.0,semoga alah swt merahmati kemudahan ketabahan korban gempa cianjur jawa barat berdoa prabowo subiantoprabowopeduli ikutpakde
0.0,0.0,1.0,0.0,subiantoprabowopeduli ikutpakde
0.0,0.0,1.0,0.0,bkprmi peduli yayasan prabowo subianto bantuan guru mengaji korban gempa cianjurprabowo subiantoprabowopeduli ikutpakde
0.0,0.0,1.0,0.0,dmc dompet dhuafa siapkan hunian warga terdampak gempa cianjur daftar lokasinya
0.0,0.0,1.0,0.0,prabowo bantuan langsung korban gempa cianjur bantuan langsung psd masyarakat pengungsian lapangan taman prawatasari kecamatan cianjur prabowopeduli ikutpakde
0.0,0.0,1.0,0.0,partai gerindra kader kadernya contoh bantuan paket korban gempa cianjur prabowopeduli ikutpakde
